InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,InvoiceMonth,IsReturn,DayOfWeek,Hour
563060,21793,CLASSIC FRENCH STYLE BASKET BROWN,8,2011-08-11 15:24:00,3.95,17653,United Kingdom,31.6,2011-08,False,Thursday,15
563071,21754,HOME BUILDING BLOCK WORD,3,2011-08-11 15:43:00,5.95,17633,United Kingdom,17.85,2011-08,False,Thursday,15
563075,22167, OVAL WALL MIRROR DIAMANTE ,2,2011-08-11 16:11:00,9.95,13645,United Kingdom,19.9,2011-08,False,Thursday,16
563089,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-08-11 16:54:00,2.95,15469,United Kingdom,35.400000000000006,2011-08,False,Thursday,16
563092,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-08-11 17:14:00,3.75,13307,United Kingdom,15.0,2011-08,False,Thursday,17
563100,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2011-08-12 09:57:00,9.95,12381,Norway,19.9,2011-08,False,Friday,9
563182,23329,DECORATIVE WICKER HEART LARGE,12,2011-08-12 14:33:00,1.65,17122,United Kingdom,19.799999999999997,2011-08,False,Friday,14
563196,23203,JUMBO BAG VINTAGE DOILY ,10,2011-08-12 16:54:00,2.08,14406,United Kingdom,20.8,2011-08,False,Friday,16
563215,23203,JUMBO BAG DOILEY PATTERNS,10,2011-08-14 12:56:00,2.08,15683,United Kingdom,20.8,2011-08,False,Sunday,12
563227,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,48,2011-08-14 15:33:00,1.25,14301,United Kingdom,60.0,2011-08,False,Sunday,15
563231,22175,PINK OWL SOFT TOY,1,2011-08-14 15:42:00,2.95,14658,United Kingdom,2.95,2011-08,False,Sunday,15
563234,16045,POPART WOODEN PENCILS ASST,100,2011-08-15 08:26:00,0.04,13621,United Kingdom,4.0,2011-08,False,Monday,8
563245,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-08-15 10:53:00,2.08,16272,United Kingdom,20.8,2011-08,False,Monday,10
563259,23203,JUMBO BAG VINTAGE DOILY ,2,2011-08-15 12:19:00,2.08,17958,United Kingdom,4.16,2011-08,False,Monday,12
563261,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,2011-08-15 12:38:00,1.06,16836,United Kingdom,76.32000000000001,2011-08,False,Monday,12
563347,23087,ZINC  HEART T-LIGHT HOLDER,16,2011-08-15 13:46:00,1.25,16961,United Kingdom,20.0,2011-08,False,Monday,13
563351,23104,IVORY CAFE HANGING LAMP ,3,2011-08-15 14:17:00,12.5,16902,United Kingdom,37.5,2011-08,False,Monday,14
563352,21912,VINTAGE SNAKES & LADDERS,4,2011-08-15 14:32:00,3.75,15706,United Kingdom,15.0,2011-08,False,Monday,14
563353,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-08-15 14:32:00,8.5,15480,Malta,34.0,2011-08,False,Monday,14
563361,22342,HOME GARLAND PAINTED ZINC ,24,2011-08-15 15:17:00,0.75,15315,United Kingdom,18.0,2011-08,False,Monday,15
563372,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,2011-08-16 09:50:00,1.45,15653,United Kingdom,17.4,2011-08,False,Tuesday,9
563428,22668,PINK BABY BUNTING,5,2011-08-16 11:44:00,2.95,13159,United Kingdom,14.75,2011-08,False,Tuesday,11
563440,16045,POPART WOODEN PENCILS ASST,100,2011-08-16 13:12:00,0.04,13189,United Kingdom,4.0,2011-08,False,Tuesday,13
563442,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-16 13:25:00,4.95,17637,United Kingdom,19.8,2011-08,False,Tuesday,13
563443,22325,MOBILE VINTAGE HEARTS ,3,2011-08-16 13:26:00,4.95,12641,Sweden,14.850000000000001,2011-08,False,Tuesday,13
563499,20725,LUNCH BAG RED RETROSPOT,10,2011-08-16 17:06:00,1.65,13470,United Kingdom,16.5,2011-08,False,Tuesday,17
563557,23079,TOADSTOOL BEDSIDE LIGHT ,4,2011-08-17 13:33:00,8.95,15786,United Kingdom,35.8,2011-08,False,Wednesday,13
563571,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-08-17 14:58:00,2.08,15541,United Kingdom,2.08,2011-08,False,Wednesday,14
563572,23188,VINTAGE  2 METER FOLDING RULER,1,2011-08-17 15:00:00,1.65,16734,United Kingdom,1.65,2011-08,False,Wednesday,15
563580,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2011-08-17 15:53:00,2.08,16706,United Kingdom,10.4,2011-08,False,Wednesday,15
563585,21794,CLASSIC FRENCH STYLE BASKET NATURAL,1,2011-08-17 17:01:00,3.95,17070,United Kingdom,3.95,2011-08,False,Wednesday,17
563613,20717,STRAWBERRY SHOPPER BAG,60,2011-08-18 08:49:00,1.25,12688,Israel,75.0,2011-08,False,Thursday,8
563662,22745,POPPY'S PLAYHOUSE BEDROOM ,12,2011-08-18 11:40:00,2.1,12729,France,25.200000000000003,2011-08,False,Thursday,11
563696,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-18 13:38:00,4.95,12962,United Kingdom,19.8,2011-08,False,Thursday,13
563703,23131,MISTLETOE HEART WREATH CREAM,6,2011-08-18 14:02:00,4.15,13273,United Kingdom,24.900000000000002,2011-08,False,Thursday,14
563705,21179,NO JUNK MAIL METAL SIGN,24,2011-08-18 14:33:00,0.39,17736,United Kingdom,9.36,2011-08,False,Thursday,14
563709,23202,JUMBO BAG VINTAGE LEAF,1,2011-08-18 15:17:00,2.08,15472,United Kingdom,2.08,2011-08,False,Thursday,15
563712,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-08-18 15:44:00,0.29,12680,France,6.959999999999999,2011-08,False,Thursday,15
563726,21137,BLACK RECORD COVER FRAME,48,2011-08-18 17:02:00,3.39,16582,United Kingdom,162.72,2011-08,False,Thursday,17
563740,22106,MIRROR MOSAIC HURRICANE LAMP ,12,2011-08-19 08:13:00,5.95,17747,United Kingdom,71.4,2011-08,False,Friday,8
563753,20719,WOODLAND CHARLOTTE BAG,10,2011-08-19 10:51:00,0.85,12513,France,8.5,2011-08,False,Friday,10
563754,21621,VINTAGE UNION JACK BUNTING,8,2011-08-19 10:56:00,8.5,15396,United Kingdom,68.0,2011-08,False,Friday,10
563756,22547,MINI JIGSAW DINOSAUR ,24,2011-08-19 11:08:00,0.42,12418,Switzerland,10.08,2011-08,False,Friday,11
563839,21415,CLAM SHELL SMALL ,6,2011-08-19 13:24:00,2.1,16828,United Kingdom,12.600000000000001,2011-08,False,Friday,13
563840,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,2011-08-19 13:33:00,3.25,14712,United Kingdom,3.25,2011-08,False,Friday,13
563845,22197,POPCORN HOLDER,50,2011-08-19 14:39:00,0.85,12991,United Kingdom,42.5,2011-08,False,Friday,14
563849,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-08-19 15:04:00,1.45,14772,United Kingdom,17.4,2011-08,False,Friday,15
563854,POST,POSTAGE,3,2011-08-19 15:24:00,15.0,12364,Belgium,45.0,2011-08,False,Friday,15
563857,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,2011-08-19 15:44:00,1.25,12968,United Kingdom,15.0,2011-08,False,Friday,15
563892,90205A,LARGE MINT DIAMANTE HAIRSLIDE,1,2011-08-19 17:08:00,1.65,16330,United Kingdom,1.65,2011-08,False,Friday,17
563900,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2011-08-21 11:05:00,1.79,14566,Channel Islands,358.0,2011-08,False,Sunday,11
563909,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2011-08-21 12:36:00,1.65,15701,United Kingdom,4.949999999999999,2011-08,False,Sunday,12
563914,22898,CHILDRENS APRON APPLES DESIGN,8,2011-08-21 13:18:00,1.95,12518,Germany,15.6,2011-08,False,Sunday,13
563922,22575,METAL MERRY CHRISTMAS WREATH,1,2011-08-21 14:10:00,1.95,14529,United Kingdom,1.95,2011-08,False,Sunday,14
563933,23344,JUMBO BAG 50'S CHRISTMAS ,4,2011-08-21 15:54:00,2.08,16536,United Kingdom,8.32,2011-08,False,Sunday,15
563934,85099B,JUMBO BAG RED RETROSPOT,25,2011-08-21 16:02:00,2.08,15313,United Kingdom,52.0,2011-08,False,Sunday,16
563942,22779,WOODEN OWLS LIGHT GARLAND ,4,2011-08-22 09:53:00,4.25,15801,United Kingdom,17.0,2011-08,False,Monday,9
563953,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-08-22 10:47:00,2.08,16201,United Kingdom,20.8,2011-08,False,Monday,10
564038,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,2011-08-22 12:32:00,1.65,16555,United Kingdom,19.799999999999997,2011-08,False,Monday,12
564044,84849A,HELLO SAILOR BLUE SOAP HOLDER,1,2011-08-22 12:58:00,1.69,16952,United Kingdom,1.69,2011-08,False,Monday,12
564056,90176D,DIAMANTE NECKLACE PURPLE,2,2011-08-22 14:13:00,7.5,14387,United Kingdom,15.0,2011-08,False,Monday,14
564060,23156,SET OF 5 MINI GROCERY MAGNETS,1,2011-08-22 14:37:00,2.08,17073,United Kingdom,2.08,2011-08,False,Monday,14
564148,47504K,ENGLISH ROSE GARDEN SECATEURS,24,2011-08-23 12:22:00,0.79,18147,United Kingdom,18.96,2011-08,False,Tuesday,12
564161,23071,MARIE ANTOINETTE TRINKET BOX GOLD,1,2011-08-23 13:13:00,12.5,14523,United Kingdom,12.5,2011-08,False,Tuesday,13
564198,23249,VINTAGE RED ENAMEL TRIM PLATE,6,2011-08-23 17:18:00,1.65,14418,United Kingdom,9.899999999999999,2011-08,False,Tuesday,17
564216,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-08-24 09:23:00,1.25,12642,Germany,30.0,2011-08,False,Wednesday,9
564268,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-08-24 10:51:00,4.95,16968,United Kingdom,14.850000000000001,2011-08,False,Wednesday,10
564300,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-24 11:31:00,12.75,16723,United Kingdom,12.75,2011-08,False,Wednesday,11
564330,23091,ZINC HERB GARDEN CONTAINER,3,2011-08-24 13:57:00,6.25,13411,United Kingdom,18.75,2011-08,False,Wednesday,13
564342,21882,SKULLS TAPE,1,2011-08-24 14:53:00,0.65,16340,United Kingdom,0.65,2011-08,False,Wednesday,14
564366,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,2011-08-25 08:58:00,15.95,13236,United Kingdom,31.9,2011-08,False,Thursday,8
564376,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-08-25 10:25:00,1.25,14196,United Kingdom,30.0,2011-08,False,Thursday,10
564377,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-08-25 10:26:00,1.45,15263,United Kingdom,17.4,2011-08,False,Thursday,10
564380,16218,CARTOON  PENCIL SHARPENERS,80,2011-08-25 10:39:00,0.06,14314,United Kingdom,4.8,2011-08,False,Thursday,10
564419,15039,SANDALWOOD FAN,20,2011-08-25 11:09:00,0.85,16093,United Kingdom,17.0,2011-08,False,Thursday,11
564428,21993,FLORAL FOLK STATIONERY SET,12,2011-08-25 11:27:00,1.25,17844,Canada,15.0,2011-08,False,Thursday,11
564434,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-08-25 11:59:00,0.85,14687,United Kingdom,10.2,2011-08,False,Thursday,11
564483,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-08-25 13:46:00,2.1,14050,United Kingdom,25.200000000000003,2011-08,False,Thursday,13
564485,21770,OPEN CLOSED METAL SIGN,1,2011-08-25 13:54:00,4.95,16429,United Kingdom,4.95,2011-08,False,Thursday,13
564532,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-08-25 15:04:00,11.95,14055,United Kingdom,23.9,2011-08,False,Thursday,15
564539,20718,RED RETROSPOT SHOPPER BAG,10,2011-08-25 15:22:00,1.25,12715,Sweden,12.5,2011-08,False,Thursday,15
564544,22098,BOUDOIR SQUARE TISSUE BOX,36,2011-08-25 15:50:00,0.39,15663,United Kingdom,14.040000000000001,2011-08,False,Thursday,15
564553,22427,ENAMEL FLOWER JUG CREAM,1,2011-08-25 18:45:00,5.95,18200,United Kingdom,5.95,2011-08,False,Thursday,18
564626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-08-26 11:40:00,2.95,18167,United Kingdom,35.400000000000006,2011-08,False,Friday,11
564630,84924A,WAKE UP COCKEREL CALENDAR SIGN ,4,2011-08-26 11:53:00,3.75,13644,United Kingdom,15.0,2011-08,False,Friday,11
564631,23312,VINTAGE CHRISTMAS GIFT SACK,4,2011-08-26 11:54:00,4.15,17451,United Kingdom,16.6,2011-08,False,Friday,11
564637,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-08-26 12:49:00,2.95,16641,United Kingdom,17.700000000000003,2011-08,False,Friday,12
564638,22980,PANTRY SCRUBBING BRUSH,12,2011-08-26 12:54:00,1.65,13812,Germany,19.799999999999997,2011-08,False,Friday,12
564656,23263,SET OF 3 WOODEN HEART DECORATIONS,24,2011-08-26 14:40:00,1.25,14141,United Kingdom,30.0,2011-08,False,Friday,14
564660,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-08-26 14:45:00,2.89,15074,United Kingdom,34.68,2011-08,False,Friday,14
564666,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,2011-08-26 14:51:00,2.25,12492,Germany,13.5,2011-08,False,Friday,14
564668,23188,VINTAGE  2 METER FOLDING RULER,12,2011-08-26 15:25:00,1.65,17183,United Kingdom,19.799999999999997,2011-08,False,Friday,15
564719,21871,SAVE THE PLANET MUG,1,2011-08-28 11:55:00,1.25,15325,United Kingdom,1.25,2011-08,False,Sunday,11
564744,84050,PINK HEART SHAPE EGG FRYING PAN,5,2011-08-28 15:25:00,1.65,13778,United Kingdom,8.25,2011-08,False,Sunday,15
564747,22768,FAMILY PHOTO FRAME CORNICE,2,2011-08-28 16:09:00,9.95,14869,United Kingdom,19.9,2011-08,False,Sunday,16
564764,16207B,PINK HEART RED HANDBAG,1,2011-08-30 10:49:00,2.46,14096,United Kingdom,2.46,2011-08,False,Tuesday,10
564800,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-08-30 11:32:00,0.79,14108,United Kingdom,9.48,2011-08,False,Tuesday,11
564819,23084,RABBIT NIGHT LIGHT,48,2011-08-30 12:11:00,1.79,12814,Poland,85.92,2011-08,False,Tuesday,12
564843,23008,DOLLY GIRL BABY GIFT SET,1,2011-08-30 14:09:00,16.95,15866,United Kingdom,16.95,2011-08,False,Tuesday,14
564866,22082,RIBBON REEL STRIPES DESIGN ,5,2011-08-31 10:40:00,1.65,14660,United Kingdom,8.25,2011-08,False,Wednesday,10
564896,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-08-31 11:06:00,1.25,13726,United Kingdom,15.0,2011-08,False,Wednesday,11
564901,22246,MAGIC GARDEN FELT GARLAND ,24,2011-08-31 11:40:00,1.95,15690,United Kingdom,46.8,2011-08,False,Wednesday,11
564962,22158,3 HEARTS HANGING DECORATION RUSTIC,4,2011-08-31 14:35:00,2.95,17777,United Kingdom,11.8,2011-08,False,Wednesday,14
565056,22823,CHEST NATURAL WOOD 20 DRAWERS,2,2011-08-31 17:12:00,110.0,16278,United Kingdom,220.0,2011-08,False,Wednesday,17
565087,23085,ANTIQUE SILVER BAUBLE LAMP  ,4,2011-09-01 10:03:00,10.4,13276,United Kingdom,41.6,2011-09,False,Thursday,10
565124,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-09-01 12:09:00,2.1,12436,Norway,12.600000000000001,2011-09,False,Thursday,12
565127,79321,CHILLI LIGHTS,24,2011-09-01 12:28:00,4.95,13147,United Kingdom,118.80000000000001,2011-09,False,Thursday,12
565156,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-09-01 15:04:00,1.45,13045,United Kingdom,17.4,2011-09,False,Thursday,15
565217,21422,PORCELAIN ROSE SMALL,288,2011-09-01 17:40:00,0.72,13099,United Kingdom,207.35999999999999,2011-09,False,Thursday,17
565218,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-01 17:45:00,4.95,12739,United Arab Emirates,19.8,2011-09,False,Thursday,17
565219,23188,VINTAGE  2 METER FOLDING RULER,12,2011-09-01 18:07:00,1.65,14420,United Kingdom,19.799999999999997,2011-09,False,Thursday,18
565242,23104,IVORY CAFE HANGING LAMP ,1,2011-09-02 10:13:00,12.5,14436,United Kingdom,12.5,2011-09,False,Friday,10
565249,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-02 10:38:00,2.55,18027,United Kingdom,15.299999999999999,2011-09,False,Friday,10
565295,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-09-02 12:01:00,1.45,12794,Portugal,17.4,2011-09,False,Friday,12
565327,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,4,2011-09-02 13:48:00,4.25,12832,United Kingdom,17.0,2011-09,False,Friday,13
565331,85059,FRENCH ENAMEL WATER BASIN,1,2011-09-02 13:59:00,3.75,16674,United Kingdom,3.75,2011-09,False,Friday,13
565333,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-09-02 14:23:00,4.15,12375,Finland,33.2,2011-09,False,Friday,14
565381,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-09-02 15:23:00,3.75,16173,United Kingdom,15.0,2011-09,False,Friday,15
565397,22960,JAM MAKING SET WITH JARS,2,2011-09-02 16:43:00,4.25,14171,United Kingdom,8.5,2011-09,False,Friday,16
565404,22116,METAL SIGN HIS DINNER IS SERVED,12,2011-09-04 10:35:00,0.79,13434,United Kingdom,9.48,2011-09,False,Sunday,10
565409,22492,MINI PAINT SET VINTAGE ,72,2011-09-04 11:15:00,0.65,16761,United Kingdom,46.800000000000004,2011-09,False,Sunday,11
565415,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-09-04 12:00:00,8.25,14067,United Kingdom,16.5,2011-09,False,Sunday,12
565419,23020,GLASS  SONGBIRD STORAGE JAR,6,2011-09-04 12:07:00,12.5,13808,United Kingdom,75.0,2011-09,False,Sunday,12
565424,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-09-04 12:24:00,2.95,15215,United Kingdom,17.700000000000003,2011-09,False,Sunday,12
565426,23203,JUMBO BAG VINTAGE DOILY ,2,2011-09-04 12:41:00,2.08,12851,United Kingdom,4.16,2011-09,False,Sunday,12
565430,21908,CHOCOLATE THIS WAY METAL SIGN,3,2011-09-04 13:07:00,2.1,14335,Germany,6.300000000000001,2011-09,False,Sunday,13
565431,21174,POTTERING IN THE SHED METAL SIGN,1,2011-09-04 13:15:00,2.08,14965,United Kingdom,2.08,2011-09,False,Sunday,13
565453,23319,BOX OF 6 MINI 50'S CRACKERS,12,2011-09-04 16:05:00,2.49,15136,United Kingdom,29.880000000000003,2011-09,False,Sunday,16
565456,22614,PACK OF 12 SPACEBOY TISSUES,12,2011-09-04 16:12:00,0.39,16629,United Kingdom,4.68,2011-09,False,Sunday,16
565461,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-09-05 09:34:00,4.25,18261,United Kingdom,17.0,2011-09,False,Monday,9
565488,23358,HOT STUFF HOT WATER BOTTLE,6,2011-09-05 11:38:00,3.75,15307,United Kingdom,22.5,2011-09,False,Monday,11
565542,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2011-09-05 12:06:00,1.95,16820,United Kingdom,23.4,2011-09,False,Monday,12
565614,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,2011-09-05 15:20:00,1.65,17309,United Kingdom,4.949999999999999,2011-09,False,Monday,15
565725,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-09-06 11:55:00,0.42,13949,United Kingdom,10.08,2011-09,False,Tuesday,11
565726,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-09-06 11:58:00,0.85,14360,United Kingdom,10.2,2011-09,False,Tuesday,11
565737,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-09-06 12:27:00,1.25,16400,United Kingdom,15.0,2011-09,False,Tuesday,12
565750,16169E,WRAP 50'S  CHRISTMAS,25,2011-09-06 12:48:00,0.42,14208,United Kingdom,10.5,2011-09,False,Tuesday,12
565765,20713,JUMBO BAG OWLS,10,2011-09-06 14:19:00,2.08,12526,Germany,20.8,2011-09,False,Tuesday,14
565780,21035,SET/2 RED RETROSPOT TEA TOWELS ,12,2011-09-06 15:30:00,3.25,13130,United Kingdom,39.0,2011-09,False,Tuesday,15
565788,22960,JAM MAKING SET WITH JARS,6,2011-09-07 08:18:00,4.25,13210,United Kingdom,25.5,2011-09,False,Wednesday,8
565795,20992,JAZZ HEARTS PURSE NOTEBOOK,24,2011-09-07 09:57:00,0.39,17481,United Kingdom,9.36,2011-09,False,Wednesday,9
565801,22630,DOLLY GIRL LUNCH BOX,12,2011-09-07 10:28:00,1.95,12685,France,23.4,2011-09,False,Wednesday,10
565802,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-09-07 10:36:00,3.75,17573,United Kingdom,15.0,2011-09,False,Wednesday,10
565835,84725,FREESTYLE CANVAS ART PICTURE,1,2011-09-07 11:32:00,0.75,14452,United Kingdom,0.75,2011-09,False,Wednesday,11
565921,23401,RUSTIC MIRROR WITH LACE HEART,4,2011-09-08 09:13:00,6.25,13889,United Kingdom,25.0,2011-09,False,Thursday,9
565929,23444,Next Day Carriage,1,2011-09-08 10:11:00,15.0,15488,United Kingdom,15.0,2011-09,False,Thursday,10
565934,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-09-08 10:45:00,1.69,18222,United Kingdom,40.56,2011-09,False,Thursday,10
565994,22914,BLUE COAT RACK PARIS FASHION,1,2011-09-08 11:46:00,4.95,13244,United Kingdom,4.95,2011-09,False,Thursday,11
566013,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-09-08 12:16:00,1.25,17004,United Kingdom,1.25,2011-09,False,Thursday,12
566077,22694,WICKER STAR ,6,2011-09-09 09:38:00,2.1,13441,United Kingdom,12.600000000000001,2011-09,False,Friday,9
566092,20685,DOORMAT RED RETROSPOT,2,2011-09-09 10:42:00,8.25,13823,United Kingdom,16.5,2011-09,False,Friday,10
566170,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-09-09 12:11:00,2.55,12879,United Kingdom,61.199999999999996,2011-09,False,Friday,12
566186,16045,POPART WOODEN PENCILS ASST,100,2011-09-09 13:02:00,0.04,16603,United Kingdom,4.0,2011-09,False,Friday,13
566199,22694,WICKER STAR ,6,2011-09-09 14:12:00,2.1,14824,United Kingdom,12.600000000000001,2011-09,False,Friday,14
566200,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-09-09 14:14:00,1.25,16910,United Kingdom,1.25,2011-09,False,Friday,14
566202,23412,HEART MIRROR ANTIQUE WHITE,4,2011-09-09 14:22:00,7.5,15652,United Kingdom,30.0,2011-09,False,Friday,14
566203,23131,MISTLETOE HEART WREATH CREAM,6,2011-09-09 14:47:00,4.15,16362,United Kingdom,24.900000000000002,2011-09,False,Friday,14
566234,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-09-11 11:08:00,3.75,15035,United Kingdom,3.75,2011-09,False,Sunday,11
566240,20685,DOORMAT RED RETROSPOT,1,2011-09-11 11:29:00,8.25,14508,United Kingdom,8.25,2011-09,False,Sunday,11
566248,84818,DANISH ROSE PHOTO FRAME,24,2011-09-11 12:06:00,0.79,13272,United Kingdom,18.96,2011-09,False,Sunday,12
566259,23320,GIANT 50'S CHRISTMAS CRACKER,48,2011-09-11 12:45:00,2.49,17317,United Kingdom,119.52000000000001,2011-09,False,Sunday,12
566260,21259,VICTORIAN SEWING BOX SMALL ,48,2011-09-11 12:45:00,4.95,14212,United Kingdom,237.60000000000002,2011-09,False,Sunday,12
566261,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-09-11 12:46:00,9.95,13372,United Kingdom,9.95,2011-09,False,Sunday,12
566265,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-09-11 13:16:00,1.25,18255,United Kingdom,30.0,2011-09,False,Sunday,13
566271,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-11 13:44:00,4.95,14250,United Kingdom,19.8,2011-09,False,Sunday,13
566277,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-09-11 14:01:00,0.83,16796,United Kingdom,6.64,2011-09,False,Sunday,14
566279,22093,MOTORING TISSUE BOX,3,2011-09-11 14:09:00,0.39,14432,United Kingdom,1.17,2011-09,False,Sunday,14
566282,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-09-11 14:29:00,2.55,15782,United Kingdom,102.0,2011-09,False,Sunday,14
566288,23356,LOVE HOT WATER BOTTLE,3,2011-09-11 15:18:00,5.95,12883,United Kingdom,17.85,2011-09,False,Sunday,15
566291,48138,DOORMAT UNION FLAG,1,2011-09-11 15:31:00,8.25,12965,United Kingdom,8.25,2011-09,False,Sunday,15
566294,15058B,PINK POLKADOT GARDEN PARASOL,1,2011-09-11 15:41:00,7.95,15533,United Kingdom,7.95,2011-09,False,Sunday,15
566300,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-09-11 16:05:00,2.95,18215,United Kingdom,23.6,2011-09,False,Sunday,16
566304,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-09-12 09:03:00,2.95,18158,United Kingdom,23.6,2011-09,False,Monday,9
566317,23209,LUNCH BAG DOILEY PATTERN ,10,2011-09-12 10:19:00,1.65,13375,United Kingdom,16.5,2011-09,False,Monday,10
566319,21137,BLACK RECORD COVER FRAME,8,2011-09-12 11:25:00,3.75,13431,United Kingdom,30.0,2011-09,False,Monday,11
566326,22776,SWEETHEART 3 TIER CAKE STAND ,3,2011-09-12 12:11:00,9.95,16211,United Kingdom,29.849999999999998,2011-09,False,Monday,12
566398,22826,LOVE SEAT ANTIQUE WHITE METAL,2,2011-09-12 13:10:00,85.0,12884,United Kingdom,170.0,2011-09,False,Monday,13
566399,23356,LOVE HOT WATER BOTTLE,3,2011-09-12 13:11:00,5.95,16141,United Kingdom,17.85,2011-09,False,Monday,13
566405,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-09-12 13:41:00,2.95,17919,United Kingdom,70.80000000000001,2011-09,False,Monday,13
566420,22197,POPCORN HOLDER,4,2011-09-12 13:50:00,0.85,16360,United Kingdom,3.4,2011-09,False,Monday,13
566427,15039,SANDALWOOD FAN,1,2011-09-12 14:24:00,0.85,17433,United Kingdom,0.85,2011-09,False,Monday,14
